AccEff (theory)
0.293038, 0.359292, 0.341331, 0.316127, 0.311021, 0.283839, 0.273142, 0.236418, 0.159359, 0.998712, 1, 0.995811, 0.997902, 0.996699, 0.997148, 0.995779, 0.99454, 0.993509, 0.995098, 0.992531, 0.988664, 0.983786, 0.957683, 0.877642, 0.771914, 0.703471
0.295483, 0.351566, 0.334981, 0.321826, 0.317074, 0.287382, 0.278986, 0.246512, 0.176836, 0.996121, 0.995811, 1, 0.996557, 0.991055, 0.998311, 0.994631, 0.998215, 0.995888, 0.992041, 0.99259, 0.987845, 0.977748, 0.947863, 0.853663, 0.733429, 0.658743
0.30588, 0.359299, 0.34073, 0.330454, 0.326624, 0.300054, 0.291591, 0.26097, 0.192059, 0.996438, 0.997902, 0.996557, 1, 0.998278, 0.998983, 0.99922, 0.997551, 0.997039, 0.996996, 0.994097, 0.989162, 0.980333, 0.949854, 0.856575, 0.741369, 0.668918
0.307278, 0.361646, 0.342095, 0.330069, 0.326669, 0.302338, 0.293302, 0.262703, 0.195437, 0.993869, 0.996699, 0.991055, 0.998278, 1, 0.996096, 0.998201, 0.993139, 0.993857, 0.996904, 0.991505, 0.986433, 0.979591, 0.949041, 0.859923, 0.750955, 0.681549
0.30147, 0.353798, 0.336214, 0.327331, 0.323198, 0.295491, 0.28741, 0.257167, 0.19263, 0.99572, 0.997148, 0.998311, 0.998983, 0.996096, 1, 0.997997, 0.999113, 0.997267, 0.995558, 0.993778, 0.988416, 0.978549, 0.946541, 0.85137, 0.732639, 0.658442
0.31109, 0.362484, 0.343331, 0.335288, 0.332068, 0.306067, 0.297854, 0.268209, 0.193172, 0.994657, 0.995779, 0.994631, 0.99922, 0.998201, 0.997997, 1, 0.996992, 0.997894, 0.998176, 0.99525, 0.990609, 0.980915, 0.950586, 0.854788, 0.737866, 0.66527
0.302205, 0.354026, 0.336743, 0.328874, 0.324716, 0.295952, 0.288153, 0.257872, 0.192439, 0.994232, 0.99454, 0.998215, 0.997551, 0.993139, 0.999113, 0.996992, 1, 0.998386, 0.995003, 0.995021, 0.99035, 0.979354, 0.94778, 0.849506, 0.726791, 0.650654
0.306713, 0.361016, 0.342723, 0.331465, 0.327991, 0.300228, 0.291733, 0.260352, 0.192149, 0.993924, 0.993509, 0.995888, 0.997039, 0.993857, 0.997267, 0.997894, 0.998386, 1, 0.99785, 0.997951, 0.994527, 0.984329, 0.955016, 0.857461, 0.737214, 0.66411
0.306112, 0.368884, 0.349577, 0.328655, 0.324838, 0.298533, 0.288186, 0.253049, 0.172427, 0.994944, 0.995098, 0.992041, 0.996996, 0.996904, 0.995558, 0.998176, 0.995003, 0.99785, 1, 0.998206, 0.995621, 0.989535, 0.963788, 0.876355, 0.766062, 0.697268
0.301098, 0.370928, 0.352466, 0.324227, 0.319596, 0.291005, 0.279721, 0.240703, 0.145223, 0.994623, 0.992531, 0.99259, 0.994097, 0.991505, 0.993778, 0.99525, 0.995021, 0.997951, 0.998206, 1, 0.998911, 0.993087, 0.971342, 0.885795, 0.773638, 0.703867
0.295558, 0.375046, 0.356642, 0.317496, 0.312183, 0.282918, 0.269956, 0.226168, 0.112546, 0.992343, 0.988664, 0.987845, 0.989162, 0.986433, 0.988416, 0.990609, 0.99035, 0.994527, 0.995621, 0.998911, 1, 0.996213, 0.979738, 0.901416, 0.79405, 0.726516
0.283342, 0.381547, 0.363065, 0.302765, 0.295839, 0.266485, 0.250069, 0.197291, 0.0719964, 0.987988, 0.983786, 0.977748, 0.980333, 0.979591, 0.978549, 0.980915, 0.979354, 0.984329, 0.989535, 0.993087, 0.996213, 1, 0.991047, 0.931599, 0.838732, 0.776926
0.262349, 0.39105, 0.372911, 0.277828, 0.268467, 0.237636, 0.215869, 0.148101, -0.0462835, 0.966238, 0.957683, 0.947863, 0.949854, 0.949041, 0.946541, 0.950586, 0.94778, 0.955016, 0.963788, 0.971342, 0.979738, 0.991047, 1, 0.967533, 0.893108, 0.839303
0.197423, 0.379574, 0.363346, 0.203957, 0.189621, 0.15945, 0.128069, 0.035077, -0.229666, 0.888949, 0.877642, 0.853663, 0.856575, 0.859923, 0.85137, 0.854788, 0.849506, 0.857461, 0.876355, 0.885795, 0.901416, 0.931599, 0.967533, 1, 0.975673, 0.942952
0.14026, 0.354274, 0.339142, 0.13682, 0.120412, 0.0953018, 0.0575652, -0.0492911, -0.344239, 0.783722, 0.771914, 0.733429, 0.741369, 0.750955, 0.732639, 0.737866, 0.726791, 0.737214, 0.766062, 0.773638, 0.79405, 0.838732, 0.893108, 0.975673, 1, 0.991547
0.109581, 0.334273, 0.319879, 0.0999693, 0.0836164, 0.0622345, 0.0219954, -0.0890173, -0.386532, 0.71578, 0.703471, 0.658743, 0.668918, 0.681549, 0.658442, 0.66527, 0.650654, 0.66411, 0.697268, 0.703867, 0.726516, 0.776926, 0.839303, 0.942952, 0.991547, 1
