Eff (theory)
0.999884, 0.999684, 0.999942, 0.999821, 0.999938, 0.999946, 0.999939, 0.999889, 0.999771, 0.999877, 0.999803, 1, 0.99991, 0.999931, 0.999947, 0.999955, 0.999917, 0.999923, 0.999659, 0.999973, 0.999834, 0.999916, 0.999926, 0.999981
0.999906, 0.999697, 0.999835, 0.99994, 0.999843, 0.999863, 0.999865, 0.999696, 0.999554, 0.999752, 0.999802, 0.99991, 1, 0.9999, 0.999929, 0.999926, 0.999945, 0.999768, 0.999786, 0.999894, 0.99954, 0.999761, 0.999905, 0.9999
0.999859, 0.999729, 0.999924, 0.999838, 0.999916, 0.999937, 0.999891, 0.999824, 0.99973, 0.999906, 0.999821, 0.999931, 0.9999, 1, 0.999893, 0.999955, 0.999925, 0.99988, 0.999673, 0.999937, 0.999772, 0.999874, 0.999915, 0.99995
0.999869, 0.999588, 0.99985, 0.999831, 0.999933, 0.999888, 0.999927, 0.999835, 0.999613, 0.999763, 0.999705, 0.999947, 0.999929, 0.999893, 1, 0.999978, 0.999971, 0.999874, 0.999837, 0.999958, 0.999677, 0.999846, 0.999854, 0.999934
0.999866, 0.999668, 0.999904, 0.999837, 0.999962, 0.99994, 0.999925, 0.999876, 0.9997, 0.99985, 0.999776, 0.999955, 0.999926, 0.999955, 0.999978, 1, 0.99998, 0.99992, 0.999802, 0.999978, 0.999748, 0.99989, 0.999891, 0.999957
0.999865, 0.999593, 0.999837, 0.999842, 0.999897, 0.999873, 0.999914, 0.999787, 0.999551, 0.999749, 0.999702, 0.999917, 0.999945, 0.999925, 0.999971, 0.99998, 1, 0.999845, 0.999895, 0.999925, 0.999627, 0.999784, 0.999831, 0.99992
0.999781, 0.999606, 0.999898, 0.999687, 0.999949, 0.999933, 0.999887, 0.999984, 0.999803, 0.999884, 0.999713, 0.999923, 0.999768, 0.99988, 0.999874, 0.99992, 0.999845, 1, 0.999559, 0.999947, 0.999901, 0.999936, 0.999843, 0.999933
0.999653, 0.99919, 0.999497, 0.999631, 0.999647, 0.999564, 0.999727, 0.999485, 0.999066, 0.999353, 0.999321, 0.999659, 0.999786, 0.999673, 0.999837, 0.999802, 0.999895, 0.999559, 1, 0.999679, 0.999211, 0.999419, 0.999499, 0.999663
0.99986, 0.999705, 0.999936, 0.999815, 0.999978, 0.999964, 0.999914, 0.999914, 0.999798, 0.999897, 0.999815, 0.999973, 0.999894, 0.999937, 0.999958, 0.999978, 0.999925, 0.999947, 0.999679, 1, 0.999823, 0.999956, 0.999922, 0.999964
0.999634, 0.999459, 0.99983, 0.999459, 0.999825, 0.999838, 0.999788, 0.999894, 0.999818, 0.999836, 0.999576, 0.999834, 0.99954, 0.999772, 0.999677, 0.999748, 0.999627, 0.999901, 0.999211, 0.999823, 1, 0.999884, 0.999722, 0.999843
0.999755, 0.999734, 0.99993, 0.999706, 0.999953, 0.999953, 0.999815, 0.999921, 0.999903, 0.999936, 0.999822, 0.999916, 0.999761, 0.999874, 0.999846, 0.99989, 0.999784, 0.999936, 0.999419, 0.999956, 0.999884, 1, 0.999897, 0.999909
0.999853, 0.999845, 0.999932, 0.999884, 0.999886, 0.999945, 0.99981, 0.999801, 0.999822, 0.99992, 0.999935, 0.999926, 0.999905, 0.999915, 0.999854, 0.999891, 0.999831, 0.999843, 0.999499, 0.999922, 0.999722, 0.999897, 1, 0.999916
0.999904, 0.999684, 0.999933, 0.999833, 0.999947, 0.999958, 0.999953, 0.999896, 0.999756, 0.999881, 0.999774, 0.999981, 0.9999, 0.99995, 0.999934, 0.999957, 0.99992, 0.999933, 0.999663, 0.999964, 0.999843, 0.999909, 0.999916, 1
